text,y
"이른휴가로 친구들 4명과 제주 다인리조트의 카라반에 3박묵었습니다. 두달 정도 전에 예약하여 카라반치고는 상대적으로 저렴한 가격에 이용할 수 있었다는 것은 큰 장점이었습니다. 위치도 제주공항에서 그리 멀지않은 애월해변근처에 위치하여 접근성도 용이합니다. 카라반은 4명이상 들어가도 될정도로 아늑하고 깔끔하여 마음에 들었습니다. 카라반객실은 일반객실과 다르게 매일청소는 제공해주지않는다는 것이 단점이었습니다. 기본 제공되어있는 어메니티(휴지,치약,비누,수건)정도만 교체되었고 에어컨을 오래가동 시 물이 떨어지는 상황이 있긴하였습니다. 카라반에 딸린 바베큐시설을 이용할 수 있다는것이 메리트입니다. 카라반이라는 특별한 공간에서의 추억으로 좋은 곳이라고 생각됩니다.",3
겉은 조금 허름해보이지만 내부는 것보다는 훨씬 깔끔해요  비지니스 호텔 같은 느낌 공항에서 정말 가까워서 일찍 출발하는 사람들에게 좋을 것 같아요,2
"어른2, 중학생1, 초3 1 이렇게 네가족이 연휴 마지막날 묵었습니다 새벽 비행기라 일부러 공항 앞에서 찾았고, 저렴한 가격에 온돌룸으로 예약을 했습니다  방은 따뜻했고 리모델링을 해서 침구류와 욕실 포함 전체적으로 깨끗한 느낌이었습니다  장점 1. 공항 차로 5분 2. 호텔 1층에 24시간 코인빨래방 (주중 낮동안은 빨래를 맡기면 건조 후 찾아갈 수 있는 서비스를 제공) 3. 4인 예약시 1인침구 4개(온돌방기준), 물 4병, 수건 넉넉하게 제공  단점 1. 옷장이 협소(옷걸이 2개) 2. 욕실 문이 변기 바로 앞이라 문을 열면 무릎이 닿게 됨  다음에 기회가 된다면 조식과 렌트카 서비스도 받아보고 싶네요 ",3
"지난 10월에 두 차례 1박씩 ,총 2박을 했어요. 우선 호텔 시설은 오래되어 큰 기대는 안하시는게 좋아요. 하지만 오래되었어도 정리정돈된 상태라던지 필요한 것들은 다 갖춰져 있어요. 트윈룸에서 숙박을 했는데 침대도 적당히 편안하고 하루이틀 묵기에는 괜찮아요.  처음에 6층에서 숙박했는데, 객실에서 제주공항이 보여요. 비행기가 뜨고 내리는 장면들이 보이는데, 특히 좀 어둑어둑해지는 무렵에는 정말 멋있었어요. 게다가 공항에서 가장 가까이에 있는 호텔인 것으로 알고 있고, 제주도청과도 걸어서 5분 정도 거리에 있어서 번화가나 연동, 바오젠 거리 등으로 나가는데도 괜찮은 것 같아요.  고층에 공항 전망의 객실을 받을 수 있다면 가성비가 훌륭한 호텔이 되겠죠.",2
방은 나름 깔끔한 느낌 예전에는 베니키아가 아니었는데 인수를 하면서 리모델링 했나바요  외관도 조금 손보면 괜찮지 않을까 싶네요 ㅋ,2
"베니키아 호텔을 보통 엄청 좋은 부띠끄 호텔 클래스는 아니지만, 충분히 행복하게 여행을 계속할수 있도록 하는 호텔입니다! 한마디로 추천합니다 ㅋㅋㅋ 깨끗해요!",3
"다음날 새벽 비행기라 공항 근처 숙박을 잡은거였음. 근데 가격대비 매우 좋음. 미리 말하면, 다음날 새벽에도 호텔에서 셔틀로 데려다 줌. 관광호텔이라 그런지 매우 넓었음. 나는 둘이서 썼지만, 4인가족도 충분히 묵을 수 있을만한 사이즈였음. 렌터카 빌린곳과 가까워서 더 좋기도 했고, 무튼 가격대비 정말 괜찮은 호텔임. 직원들도 매우 친절.",3
안경을 쓴 직원은 좋지 않습니다. 호텔은 실수를 저에게 사과하지 않았다. 그는 추가 비용을 지불하도록 요청했습니다. 그리고 침대에는 머리카락이 있었고 거울에는 모기 시체가있었습니다. 여행의 마지막 날 이었지만 다시 제주도로 가고 싶지 않습니다. . .,1
"우리가이 호텔에 머물기로 결정한 두 가지 이유는 (1) 무료 공항 교통편을 제공했고 (2) 자전거 두 대를 가지고 여행 중이었고 대형 호텔 이었기 때문에 우리는 자전거 상자를 계속해서 가지고있을 수 있기를 바랬습니다. 며칠 동안 우리는 제주를 자전거 타기를하고있었습니다. 우리가 호텔에서 체크 아웃하기 전에, 우리는 보관을 위해 그들과 함께 두 개의 상자를 남겨 두는 것이 좋을 것이라고 우리에게 물어 보았다. 그러나 우리가 호텔에 돌아 왔을 때 아무도 상자에 대해 알지 못했습니다. 우리가 체크인 한 날에 직원에게 점원에게 확인하라고 직원에게 요청했을 때, 우리는 상자가 버려 졌다고 들었습니다. 이것은 매우 실망 스러웠습니다. 마음이 상한 사과와 설명이 없었으며 상황을 해결하려는 시도가 없었습니다. 말할 것도없이, 우리는 그 밖의 곳에 머물기로 결정했다. 호텔 자체는 괜찮았다. 무료 공항 교통편은 좋았습니다. 그것은 공항에 가까웠지만 호텔 인근에는별로 없었습니다. 우리는 아침 식사로 각각 15,000 원을 지불했지만 그만한 가치는 없었습니다. 차라리 그 중 일부를 소비하고 편의점에서 커피와 샌드위치를 구입할 것입니다.",1
"제주 공항에 가까워 고객 서비스가 우수하여 3 박의 새로운 제주 노블레스에 머물 렀습니다.  경영 지원팀 리더 인 테드 에이 김 (Ted E Kim)은 제주에서 우리를 편안하고 편하게 느끼도록하기 위해 나섰습니다. 그는 30 년 이상 경험이 풍부한 VIP 택시에서 박희경 (Park Hee Kyung, 064 - 746 - 8879)과 120,000 원으로 1 일 동안 개인 자동차를 준비하고 업무에 열정적이었습니다. 그는 영어를 많이하지 않지만 Google 번역을 사용하여 대화를 나누고 제주에 관해 이야기합니다.  우리 체재는 아침 식사를 포함했고 음식은 신선한 날마다 준비된다. 주로 한국 음식, 야채, 매운 볶음, 쌀과 달걀입니다. 수프, 과일 2 종 (파인애플 및 바나나 컷), 시리얼 및 빵도 있습니다.  호텔은 무료 주차가 가능하며 인근 지역을 걷기는 가능하지만 아직 관광을 위해 개발되지 않았기 때문에 자동차를 소지하고 있거나 여행을 준비하는 것이 가장 좋습니다.",3
공항15분 거리쯤 되고 서쪽 여행으로는 위치는 최고 밤문화 즐길수 있는 시내이고 오분거리에 이호해변가두 있어 탁월한 선택이였음,3
友達が予約してくれたのですが、 清潔で良かったです。 近くにミカン畑もあり、 静かで夜もぐっすり寝むれました。,3
"Искали место, где можно остановиться непосредственно рядом с пляжем. Это было основным фактором выбора данного места. Очень удобно после плескания в море подняться в номер, помыться, передохнуть и двигаться дальше на осмотр достоинств Чеджу. Выбрали номер с видом на пляж на 5 этаже,  очень красивый вид. Мебель без изысков, все очень простенько, но чисто.  Расположение является самым огромным плюсом данного места. ",3
"위치:  이 펜션은 협재 해변의 하얀 모래사장이 있는 중심가에 위치하고, 많은 상점과 레스토랑이 주변에 있다.   펜션 에서 숙박을 하지 않았다, 하지만 우리는 해변에서의 하루를 보낼 후 택시를 찾을 수 없기 때문에 호텔로 돌아와서 바쁜 주말. 우리는 우리를 도움 요청 여부에 아, 주인 이 펜션이 만나는 클라라 관리자 /. 그녀는 우리에게 매우 좋은, 문제에 대한 여러 택시 회사가 마지막으로 우리를 발견 한 때까지 호출을 하게 해 주소를 다시 설명해 드라이버, 완전히 해 있었습니다. 다음에도 올 것이기 때문에 아주 좋은 위치의 멋진 펜션 이.",3
여름에오면 협재해수욕장 바로앞이라 좋을거같아요~~ 1층엔 카페베네가 있고요 최근에 지어진거같진 않아요  5층 뷰도 멋져요!!!,2
"As this pension is placed just at Hyeopjae Beach the pension is the place to stay if you are looking for a room with a great seaview. Our room was equipped with a large flat screen television, bathroom, aircon and a small kitchen where you could cook. The room was nothing special, the pension is to be chosen because of location and view. The disadvantages were, however, that the room had not been cleaned before our arrival (check-in time was 2 p.m. and check-out time was 2 p.m. which could make some explanation and may cause some difficulties for the cleaning personnel), kitchen utensils were dirty, there was no cleaning during our three nights stay (maybe because of the place's status as a pension?) and the staff showed to be tired of tourists after a long season. There were",2
"우도랑 성산일출봉 근처 숙소 찾다가 깔끔해보여 예약하게 된 욜로 펜션입니다. 조용한 곳에 위치하고 있구요. 주변에도 주택 몇 채만 보이고 아무것도 없다고 보시면 됩니다.   사장님 너무 친절하셨구요. 저희가 방문 예상시간 말씀드렸는데, 생각보다 너무 늦게 도착했어요. 그런데 사장님이 너무 일찍 부터 에어컨을 켜 놓으셔서 8월달 한 여름 인데도 추울 정도로 방이 시원했어요. ^^; 죄송하기도 하고 감사하기도 했습니다. ㅎㅎ   저희는 바베큐 신청 안해서 조리도구나 다른건 사용 안했는데, 방은 깨끗하고 깔끔했어요.   다음 날 출발할 때도 저희가 사장님이 운영하는 카페에서 와플하고 음료를 주문 했는데, 커피는 그냥 주셨어요. 정말 맛있게 잘 먹었습니다. :) 아, 그리고 카페 앞에 핀 해바라기 꽃이 빨간색 컨테이너 박스 모습의 욜로 펜션과 잘 어울렸어요.",3
"저는 지난 주에 yolo 펜션 - 끝.  이러한 놀라운 숙박.  자주 비즈니스나 레저 여행객. 저는 이 환상적인 부부를 환영 했다.  여기서 집에서 느낄 것이다.  많은 팁을 배정해줄 제주 (짧은 방법 한라산 여행, 좋은 곳에 사우나, 좋은 해변 등)  위치는 좋은 곳에 잘 연결되지 있는 버스 701 제주.  공공 체육 시설을 즐길 수 있는 50 미터 yolo 펜션. 헬스장은 외부에 완전히 비어 가든이 있고. 아침에 해변을 따라 달리 papiolani 짧은 체육관에서 운동 및 마무리, 환상적인 아침 식사를 즐길 수 있는 좋은 방법.  전에 나의 일. 물과 커피를 무료로 받는 일을 즐길 것. 매우 친절함!   저는 펜션 을 강력 추천합니다",3
"나는이 호텔을 강하게 추천한다! ! ! . 처음에 나는 제주에 도착했을 때 내가 나의 나라에서 예약했던 나의 이전의 숙소를 본다. 그것은 끔찍한 일이어서 취소하고 제주를 떠났다. 마침내 나는 이것을 발견했다! ! ! ! ! ! Ajumma는 매우 친절했다. 그녀는 우리에게 할인을 주었다. 이 호텔에는 큰 방이있었습니다. 1 박당 가격은 80,000 원이지만 6 인의 숙박이 가능합니다! ! ! ! ! 그녀는 주차장, 엘리베이터, 수건, 헤어 드라이어, 비누, 샴푸, 차, 커피를 가지고 있었지만 아침은 먹지 않았습니다. 위치가 아주 좋습니다! ! 여기에 밤 생활을 보낼 수 있습니다! ! ! 레스토랑, 쇼핑 거리 및 바 많이 있습니다.",3
